G.species,Length_cm,body.mass.kg,sex,tag_id,tag_project_name,tag.type,num_det,days_det,num_stations,DI,ReleaseDate,release_latitude,release_longitude,days.at.liberty,mcp,bbk50,bbk95,dis_min,dis_25,dis_50,dis_75,dis_max,dis_mean,dis_sd,Habitat,Trophic.group,Trophic.group2,subclass,superorder,order,family,Genus,species,IUCN_Scientific_name,size.at.mat,max.size,pup.size,length.weight.a,length.weight.b,habitat,habitat2,min.depth,max.depth,median.depth,range.depth,min.lat,max.lat,range.lat,area,age.mat,max.age,k,bearing.mode,trophic.mode,repro.coarse,mode,breeding.interval,development,litter.size,median.ED,Red.List.status.new,ecomorpho.compagno,ecomorphotype,lifestyle,ecomorph.life
Glaucostegus_typus,140.3,24.46988854,F,19979457,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),PassAcoustic,539,37,4,0.059967585,2/27/08,-21.9688,113.939,617.0000009,NA,NA,NA,0,0,0,0,2.321500428,0.066399304,0.293461153,B,Omnivore,Invertivore,batoids,Batoidea,Rhinopristiformes,Rhinobatidae,Glaucostegus,Glaucostegus_typus,Glaucostegus typus,165,270,40,0.01,3.04,Shelf,Coastal and Continental,1,100,50.5,99,-32.13804106,24,56.13804105,6031280,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,1,NA,NA,33.22661459,VU,rhinobenthic,rhinobenthic,benthic,LB
Glaucostegus_typus,158,35.15687053,F,117394037,Giant Shovelnose Moreton Bay,PassAcoustic,707,31,2,0.06042885,3/31/15,-27.3387,153.3915,512.9999992,NA,NA,NA,0,0,0,0,6.838868403,0.024268482,0.386591204,B,Omnivore,Invertivore,batoids,Batoidea,Rhinopristiformes,Rhinobatidae,Glaucostegus,Glaucostegus_typus,Glaucostegus typus,165,270,40,0.01,3.04,Shelf,Coastal and Continental,1,100,50.5,99,-32.13804106,24,56.13804105,6031280,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,1,NA,NA,33.22661459,VU,rhinobenthic,rhinobenthic,benthic,LB
Glaucostegus_typus,116,13.69944464,F,117076799,Giant Shovelnose Moreton Bay,PassAcoustic,245,21,6,0.083003953,1/8/15,-27.4235,153.4295,252.9999987,NA,NA,NA,0,0,0,0,10.76975244,0.216603465,1.039796481,B,Omnivore,Invertivore,batoids,Batoidea,Rhinopristiformes,Rhinobatidae,Glaucostegus,Glaucostegus_typus,Glaucostegus typus,165,270,40,0.01,3.04,Shelf,Coastal and Continental,1,100,50.5,99,-32.13804106,24,56.13804105,6031280,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,1,NA,NA,33.22661459,VU,rhinobenthic,rhinobenthic,benthic,LB
Glaucostegus_typus,155,33.1602483,F,117394040,Giant Shovelnose Moreton Bay,PassAcoustic,1086,57,1,0.111111111,3/31/15,-27.3387,153.3915,513.0000005,NA,NA,NA,0,0,0,0,3.74703336,0.003387914,0.112670442,B,Omnivore,Invertivore,batoids,Batoidea,Rhinopristiformes,Rhinobatidae,Glaucostegus,Glaucostegus_typus,Glaucostegus typus,165,270,40,0.01,3.04,Shelf,Coastal and Continental,1,100,50.5,99,-32.13804106,24,56.13804105,6031280,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,1,NA,NA,33.22661459,VU,rhinobenthic,rhinobenthic,benthic,LB
Glaucostegus_typus,166,40.8729292,F,117394028,Giant Shovelnose Moreton Bay,PassAcoustic,1577,58,4,0.113060429,3/10/15,-27.3387,153.3915,512.9999993,NA,NA,NA,0,0,0,0,11.8299221,0.042339649,0.600893555,B,Omnivore,Invertivore,batoids,Batoidea,Rhinopristiformes,Rhinobatidae,Glaucostegus,Glaucostegus_typus,Glaucostegus typus,165,270,40,0.01,3.04,Shelf,Coastal and Continental,1,100,50.5,99,-32.13804106,24,56.13804105,6031280,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,1,NA,NA,33.22661459,VU,rhinobenthic,rhinobenthic,benthic,LB
Glaucostegus_typus,182,54.1157682,F,19979403,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),PassAcoustic,61,5,16,0.217391304,2/26/08,-21.9688,113.939,23.00000004,14486184.44,5123831.186,29451943.04,0,0,0,1.107325167,5.405287705,0.593621419,1.095483082,B,Omnivore,Invertivore,batoids,Batoidea,Rhinopristiformes,Rhinobatidae,Glaucostegus,Glaucostegus_typus,Glaucostegus typus,165,270,40,0.01,3.04,Shelf,Coastal and Continental,1,100,50.5,99,-32.13804106,24,56.13804105,6031280,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,1,NA,NA,33.22661459,VU,rhinobenthic,rhinobenthic,benthic,LB
Glaucostegus_typus,230,110.50349,F,19979111,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),PassAcoustic,24,4,4,0.285714286,2/24/08,-21.9688,113.939,13.99999999,NA,NA,NA,0,0,0,0,2.443734465,0.221109487,0.594235768,B,Omnivore,Invertivore,batoids,Batoidea,Rhinopristiformes,Rhinobatidae,Glaucostegus,Glaucostegus_typus,Glaucostegus typus,165,270,40,0.01,3.04,Shelf,Coastal and Continental,1,100,50.5,99,-32.13804106,24,56.13804105,6031280,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,1,NA,NA,33.22661459,VU,rhinobenthic,rhinobenthic,benthic,LB
Glaucostegus_typus,88,5.89899794,F,19979067,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),PassAcoustic,6,1,2,0.333333333,2/27/08,-21.9688,113.939,3.000000003,NA,NA,NA,0,0,0,1.66098826,3.241367707,0.909336453,1.445668497,B,Omnivore,Invertivore,batoids,Batoidea,Rhinopristiformes,Rhinobatidae,Glaucostegus,Glaucostegus_typus,Glaucostegus typus,165,270,40,0.01,3.04,Shelf,Coastal and Continental,1,100,50.5,99,-32.13804106,24,56.13804105,6031280,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,1,NA,NA,33.22661459,VU,rhinobenthic,rhinobenthic,benthic,LB
Himantura_astra,43,0.806592351,F,129579791,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,206116,534,4,1.001876173,11/13/09,-23.134,113.7576,532.9999998,82.05175781,10367.07841,20790.57478,0,0,0,0,1.340246548,0.000849268,0.012065819,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Himantura,Himantura_astra,Himantura astra,43.5,80,19,0.0848,2.72,Shelf,Coastal and Continental,1,141,71,140,-28.28149986,-1.156835933,27.12466393,2310680,9,29.5,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,2,18.26397572,LC,rajobenthic,rajobenthic,benthic,LB
Himantura_astra,40,0.643664698,F,129579855,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,636,5,3,1.25,11/16/09,-23.134,113.7576,4,91605.27734,116296.4976,587999.9798,0,0,0,0,1.510991662,0.010888158,0.085736605,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Himantura,Himantura_astra,Himantura astra,43.5,80,19,0.0848,2.72,Shelf,Coastal and Continental,1,141,71,140,-28.28149986,-1.156835933,27.12466393,2310680,9,29.5,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,2,18.26397572,LC,rajobenthic,rajobenthic,benthic,LB
Himantura_fai,74,1.22377648,F,129559463,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,3,1,1,0.003496503,12/1/08,-21.9902,113.9165,286.0000406,NA,NA,NA,0,0,0,0,3.623167345,0.452895918,1.2809831,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Himantura,Himantura_fai,Himantura fai,115,184,42.5,0.0848,2.72,Shelf,Coastal and Continental,1,200,100.5,199,-27.66690353,28.68271683,56.34962036,4587090,8.7,29,0.04,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,1,12,3,32.84322405,LC,rajobenthic,rajobenthic,benthic,LB
Himantura_fai,150,10.1925,F,129558995,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,1158,47,9,0.036490683,9/4/09,-21.9902,113.9165,1288.000008,5643312.317,33130669.26,119487659.6,0,0,0,0,4.450624902,0.115865862,0.406662474,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Himantura,Himantura_fai,Himantura fai,115,184,42.5,0.0848,2.72,Shelf,Coastal and Continental,1,200,100.5,199,-27.66690353,28.68271683,56.34962036,4587090,8.7,29,0.04,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,1,12,3,32.84322405,LC,rajobenthic,rajobenthic,benthic,LB
Himantura_fai,75,1.2740625,F,129579843,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,275037,522,5,0.979362101,11/16/09,-23.134,113.7576,533.0000002,11337.1748,111469.6906,428641.7697,0,0,0,0,1.375543042,0.004309179,0.028852044,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Himantura,Himantura_fai,Himantura fai,115,184,42.5,0.0848,2.72,Shelf,Coastal and Continental,1,200,100.5,199,-27.66690353,28.68271683,56.34962036,4587090,8.7,29,0.04,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,1,12,3,32.84322405,LC,rajobenthic,rajobenthic,benthic,LB
Himantura_fai,150,10.1925,F,129558999,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,0,0,1,NA,9/4/09,-21.9902,113.9165,NA,NA,NA,NA,0,1.267523789,2.535047578,3.802571367,5.070095156,2.535047578,3.585098666,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Himantura,Himantura_fai,Himantura fai,115,184,42.5,0.0848,2.72,Shelf,Coastal and Continental,1,200,100.5,199,-27.66690353,28.68271683,56.34962036,4587090,8.7,29,0.04,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,1,12,3,32.84322405,LC,rajobenthic,rajobenthic,benthic,LB
Himantura_jenkinsii,90,20.43284095,F,129559003,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,2663,54,8,0.118942731,8/31/09,-21.9902,113.9165,454.0000011,76611363.49,1661844.885,16618448.85,0,0,0,0,125.8122148,0.118268031,2.445450582,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Himantura,Himantura_jenkinsii,Himantura jenkinsii,70,104,23.5,0.0848,2.72,Shelf,Coastal and Continental,1,100,50.5,99,-30.79610912,23.42062909,54.2167382,4433530,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,25.75527316,LC,rajobenthic,rajobenthic,benthic,LB
Himantura_jenkinsii,100,27.3575375,F,129559011,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,5309,167,11,0.144463668,8/31/09,-21.9902,113.9165,1155.999999,4027169.661,2231509.1,24938000.75,0,0,0,0,2.443706347,0.086012419,0.262293036,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Himantura,Himantura_jenkinsii,Himantura jenkinsii,70,104,23.5,0.0848,2.72,Shelf,Coastal and Continental,1,100,50.5,99,-30.79610912,23.42062909,54.2167382,4433530,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,25.75527316,LC,rajobenthic,rajobenthic,benthic,LB
Himantura_jenkinsii,120,45.33243576,F,129559007,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,13044,149,4,0.195026178,9/4/09,-21.9902,113.9165,764,NA,NA,NA,0,0,0,0,131.6946037,0.020780928,1.630069517,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Himantura,Himantura_jenkinsii,Himantura jenkinsii,70,104,23.5,0.0848,2.72,Shelf,Coastal and Continental,1,100,50.5,99,-30.79610912,23.42062909,54.2167382,4433530,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,25.75527316,LC,rajobenthic,rajobenthic,benthic,LB
Himantura_jenkinsii,90,20.43284095,F,129559019,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,5669,64,11,0.955223881,8/31/09,-21.9902,113.9165,66.99999997,1350701.171,274954.184,2290294.041,0,0,0,0,1.107326185,0.051391076,0.230940942,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Himantura,Himantura_jenkinsii,Himantura jenkinsii,70,104,23.5,0.0848,2.72,Shelf,Coastal and Continental,1,100,50.5,99,-30.79610912,23.42062909,54.2167382,4433530,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,25.75527316,LC,rajobenthic,rajobenthic,benthic,LB
Himantura_jenkinsii,90,20.43284095,F,129559015,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,9340,67,6,1,8/31/09,-21.9902,113.9165,67,1142868.719,551911.5679,2410923.967,0,0,0,0,1.513725168,0.120240007,0.343850609,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Himantura,Himantura_jenkinsii,Himantura jenkinsii,70,104,23.5,0.0848,2.72,Shelf,Coastal and Continental,1,100,50.5,99,-30.79610912,23.42062909,54.2167382,4433530,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,25.75527316,LC,rajobenthic,rajobenthic,benthic,LB
Himantura_uarnak,46,1.717551166,F,129559447,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,73,1,2,0.000987167,11/11/08,-23.134,113.7576,1012.999827,NA,NA,NA,0,0,0,0,130.492164,1.781519061,15.16807172,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Himantura,Himantura_uarnak,Himantura uarnak,NA,160,24.5,0.0848,2.72,Shelf,Coastal and Continental,1,50,25.5,49,-33.10238843,33.45457602,66.55696445,4244690,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,2,26.77168869,VU,rajobenthic,rajobenthic,benthic,LB
Himantura_uarnak,76,7.903131272,F,129559455,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,1786,62,4,0.176638177,11/22/08,-21.9902,113.9165,350.9999993,NA,NA,NA,0,0,0,0,4.13220534,0.012923841,0.143571576,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Himantura,Himantura_uarnak,Himantura uarnak,NA,160,24.5,0.0848,2.72,Shelf,Coastal and Continental,1,50,25.5,49,-33.10238843,33.45457602,66.55696445,4244690,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,2,26.77168869,VU,rajobenthic,rajobenthic,benthic,LB
Himantura_uarnak,40,1.12302196,F,129559459,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,7161,166,4,0.244117647,11/27/08,-23.134,113.7576,680.0000002,11337.16455,103669.2855,371736.8636,0,0,0,0,1.340246548,0.006400606,0.040387066,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Himantura,Himantura_uarnak,Himantura uarnak,NA,160,24.5,0.0848,2.72,Shelf,Coastal and Continental,1,50,25.5,49,-33.10238843,33.45457602,66.55696445,4244690,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,2,26.77168869,VU,rajobenthic,rajobenthic,benthic,LB
Himantura_uarnak,100,18.20228354,F,129560057,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,812,21,4,0.244186047,8/21/09,-22.9965,113.8048,85.99999983,2771276.666,523984.7535,3276859.876,0,0,0,0,5.307553061,0.17727541,0.43596386,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Himantura,Himantura_uarnak,Himantura uarnak,NA,160,24.5,0.0848,2.72,Shelf,Coastal and Continental,1,50,25.5,49,-33.10238843,33.45457602,66.55696445,4244690,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,2,26.77168869,VU,rajobenthic,rajobenthic,benthic,LB
Himantura_uarnak,100,18.20228354,F,129559023,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,247,5,3,0.3125,8/27/09,-21.9902,113.9165,16,NA,NA,NA,0,0,0,0,5.070095156,0.056623615,0.394046862,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Himantura,Himantura_uarnak,Himantura uarnak,NA,160,24.5,0.0848,2.72,Shelf,Coastal and Continental,1,50,25.5,49,-33.10238843,33.45457602,66.55696445,4244690,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,2,26.77168869,VU,rajobenthic,rajobenthic,benthic,LB
Himantura_uarnak,100,18.20228354,F,129559027,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,3759,38,5,0.59375,9/3/09,-21.9902,113.9165,64,1142866.813,501723.4413,2418657.357,0,0,0,0,1.513725168,0.174913493,0.403465753,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Himantura,Himantura_uarnak,Himantura uarnak,NA,160,24.5,0.0848,2.72,Shelf,Coastal and Continental,1,50,25.5,49,-33.10238843,33.45457602,66.55696445,4244690,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,2,26.77168869,VU,rajobenthic,rajobenthic,benthic,LB
Himantura_uarnak,45,1.606541383,F,129559451,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,41279,463,5,0.880228137,11/11/08,-23.134,113.7576,525.9999999,11337.17334,101500.3924,362300.2761,0,0,0,0,1.340246548,0.022069917,0.065888719,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Himantura,Himantura_uarnak,Himantura uarnak,NA,160,24.5,0.0848,2.72,Shelf,Coastal and Continental,1,50,25.5,49,-33.10238843,33.45457602,66.55696445,4244690,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,2,26.77168869,VU,rajobenthic,rajobenthic,benthic,LB
Himantura_uarnak,77,8.223518612,F,129559419,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,6311,74,4,1.01369863,8/28/09,-21.9902,113.9165,73.00000001,NA,NA,NA,0,0,0,0,3.623167345,0.001381437,0.056068898,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Himantura,Himantura_uarnak,Himantura uarnak,NA,160,24.5,0.0848,2.72,Shelf,Coastal and Continental,1,50,25.5,49,-33.10238843,33.45457602,66.55696445,4244690,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,2,26.77168869,VU,rajobenthic,rajobenthic,benthic,LB
Pastinachus_atrus,54,1.933854127,F,129559475,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,18,3,2,0.008498584,11/15/08,-21.9902,113.9165,352.9999821,NA,NA,NA,0,0,0,0,4.13220534,0.269498664,0.892885137,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Pastinachus,Pastinachus_atrus,,NA,200,18,0.0269,3.02,Shelf,Coastal and Continental,1,60,30.5,59,NA,NA,NA,NA,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,39.0044488,notTHR,rajobenthic,rajobenthic,benthic,LB
Pastinachus_atrus,100,12.58770863,F,129559035,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,2072,13,4,0.013039117,9/3/09,-21.9902,113.9165,997.0000269,571461.5991,168571.9613,1217602.907,0,0,0,0,1.107326185,0.045896813,0.218605635,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Pastinachus,Pastinachus_atrus,,NA,200,18,0.0269,3.02,Shelf,Coastal and Continental,1,60,30.5,59,NA,NA,NA,NA,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,39.0044488,notTHR,rajobenthic,rajobenthic,benthic,LB
Pastinachus_atrus,150,43.1781578,F,129559031,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,182,3,8,0.025210084,8/27/09,-21.9902,113.9165,119.0000002,1754043.416,356023.0661,2902569.155,0,0,0,0,131.8442039,0.817464883,9.545078627,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Pastinachus,Pastinachus_atrus,,NA,200,18,0.0269,3.02,Shelf,Coastal and Continental,1,60,30.5,59,NA,NA,NA,NA,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,39.0044488,notTHR,rajobenthic,rajobenthic,benthic,LB
Pastinachus_atrus,NA,NA,F,129579921,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,17,1,1,0.045454545,8/1/09,-23.134,113.7576,22.00000022,NA,NA,NA,0,0,0,0,10.73318691,0.631363936,2.603180197,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Pastinachus,Pastinachus_atrus,,NA,200,18,0.0269,3.02,Shelf,Coastal and Continental,1,60,30.5,59,NA,NA,NA,NA,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,39.0044488,notTHR,rajobenthic,rajobenthic,benthic,LB
Pastinachus_atrus,120,21.91077149,F,129579900,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,940,62,2,0.051112943,11/24/09,-21.9885,113.919,1213.000003,NA,NA,NA,0,0,0,0,2.962057747,0.003317156,0.094433112,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Pastinachus,Pastinachus_atrus,,NA,200,18,0.0269,3.02,Shelf,Coastal and Continental,1,60,30.5,59,NA,NA,NA,NA,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,39.0044488,notTHR,rajobenthic,rajobenthic,benthic,LB
Pastinachus_atrus,55,2.044792567,F,19979492,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),PassAcoustic,181,12,9,0.075949367,2/24/08,-21.9688,113.939,158.0000002,5719536.564,18739882.33,70926843.1,0,0,0,0,2.443734465,0.15914971,0.456470164,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Pastinachus,Pastinachus_atrus,,NA,200,18,0.0269,3.02,Shelf,Coastal and Continental,1,60,30.5,59,NA,NA,NA,NA,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,39.0044488,notTHR,rajobenthic,rajobenthic,benthic,LB
Pastinachus_atrus,38.4,0.685983396,F,19979076,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),PassAcoustic,86,18,15,0.081818182,2/21/08,-21.9688,113.939,219.9999995,9149432.95,5532996.614,41038971.87,0,0,1.032271664,1.513870071,4.887079663,1.033697742,1.292967512,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Pastinachus,Pastinachus_atrus,,NA,200,18,0.0269,3.02,Shelf,Coastal and Continental,1,60,30.5,59,NA,NA,NA,NA,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,39.0044488,notTHR,rajobenthic,rajobenthic,benthic,LB
Pastinachus_atrus,81,6.633475647,F,19979084,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),PassAcoustic,294,44,3,0.083969466,2/27/08,-21.9688,113.939,523.9999978,NA,NA,NA,0,0,0,0,1.107322115,0.024971898,0.163250317,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Pastinachus,Pastinachus_atrus,,NA,200,18,0.0269,3.02,Shelf,Coastal and Continental,1,60,30.5,59,NA,NA,NA,NA,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,39.0044488,notTHR,rajobenthic,rajobenthic,benthic,LB
Pastinachus_atrus,49,1.43927163,F,19979501,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),PassAcoustic,85,7,6,0.086419753,2/27/08,-21.9688,113.939,81.00000008,NA,NA,NA,0,0,0,0,2.443734465,0.32317759,0.714324565,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Pastinachus,Pastinachus_atrus,,NA,200,18,0.0269,3.02,Shelf,Coastal and Continental,1,60,30.5,59,NA,NA,NA,NA,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,39.0044488,notTHR,rajobenthic,rajobenthic,benthic,LB
Pastinachus_atrus,NA,NA,F,129579929,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,880,9,3,0.126760563,8/27/09,-21.9885,113.919,71.00000021,NA,NA,NA,0,0,0,0,4.783165405,0.011341615,0.183715772,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Pastinachus,Pastinachus_atrus,,NA,200,18,0.0269,3.02,Shelf,Coastal and Continental,1,60,30.5,59,NA,NA,NA,NA,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,39.0044488,notTHR,rajobenthic,rajobenthic,benthic,LB
Pastinachus_atrus,59,2.531260238,F,129559483,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,1364,34,6,0.126865672,11/18/08,-21.9902,113.9165,267.9999992,NA,NA,NA,0,0,0,0,4.13220534,0.016239444,0.175341956,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Pastinachus,Pastinachus_atrus,,NA,200,18,0.0269,3.02,Shelf,Coastal and Continental,1,60,30.5,59,NA,NA,NA,NA,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,39.0044488,notTHR,rajobenthic,rajobenthic,benthic,LB
Pastinachus_atrus,88,8.534419867,F,129559487,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,10231,168,6,0.151761518,11/19/08,-21.9902,113.9165,1106.999997,653725.3599,129731.5724,910330.5472,0,0,0,0,130.8937149,0.032733901,1.831142338,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Pastinachus,Pastinachus_atrus,,NA,200,18,0.0269,3.02,Shelf,Coastal and Continental,1,60,30.5,59,NA,NA,NA,NA,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,39.0044488,notTHR,rajobenthic,rajobenthic,benthic,LB
Pastinachus_atrus,NA,NA,F,129579917,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,4360,96,5,0.188976378,8/1/09,-23.134,113.7576,507.9999999,7656882.747,1048736.32,28574473.15,0,0,0,0,15.90487366,0.096507551,0.444894666,B,Omnivore,Invertivore,batoids,Batoidea,Myliobatiformes,Dasyatidae,Pastinachus,Pastinachus_atrus,,NA,200,18,0.0269,3.02,Shelf,Coastal and Continental,1,60,30.5,59,NA,NA,NA,NA,NA,NA,NA,live-bearing,matrotroph,matrotrophic_lb,Lipid Histotrophy,NA,NA,NA,39.0044488,notTHR,rajobenthic,rajobenthic,benthic,LB
